# Filename: MIROC6_trend.1_1960_2014_1_mon
# Filename: MIROC6_trend.10_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -1.1081      1.6205       2592
# Filename: MIROC6_trend.10_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -7.1649     0.79663       2592
# Filename: MIROC6_trend.10_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -0.7802     0.69776       2592
# Filename: MIROC6_trend.10_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.51406      1.3189       2592
# Filename: MIROC6_trend.10_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.21082      1.2822       2592
# Filename: MIROC6_trend.10_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.17607     0.21596    -0.50237      1.2133       2592
# Filename: MIROC6_trend.10_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.16257     0.17807     -0.2786      1.0609       2592
# Filename: MIROC6_trend.10_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -14.555     0.76568       2592
# Filename: MIROC6_trend.10_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.30619      1.6134       2592
# Filename: MIROC6_trend.10_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.14854     0.16204     -0.5207      1.2183       2592
# Filename: MIROC6_trend.11_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.15416     0.20507    -0.71479      2.0813       2592
# Filename: MIROC6_trend.11_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.16018     0.21915    -0.69109      1.9848       2592
# Filename: MIROC6_trend.11_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.16015     0.24304    -0.63144      1.9824       2592
# Filename: MIROC6_trend.11_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.14193     0.18488    -0.60631      2.0155       2592
# Filename: MIROC6_trend.11_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.41616        1.12       2592
# Filename: MIROC6_trend.11_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.64373     0.61127       2592
# Filename: MIROC6_trend.11_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -7.3138     0.76383       2592
# Filename: MIROC6_trend.11_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.69931      4.3974       2592
# Filename: MIROC6_trend.11_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.35864      1.0312       2592
# Filename: MIROC6_trend.11_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.30847      1.7515       2592
# Filename: MIROC6_trend.11_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -1.0201      1.6079       2592
# Filename: MIROC6_trend.11_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.18486     0.24481    -0.33604       2.086       2592
# Filename: MIROC6_trend.11_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.14444     0.16174    -0.30787      1.1728       2592
# Filename: MIROC6_trend.11_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -85.386      4.3974       2592
# Filename: MIROC6_trend.11_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.57778      1.3617       2592
# Filename: MIROC6_trend.11_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.17086     0.20766    -0.32674      2.0706       2592
# Filename: MIROC6_trend.12_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.18108     0.22881    -0.32815      1.8607       2592
# Filename: MIROC6_trend.12_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.16115      0.1834    -0.31271      1.2165       2592
# Filename: MIROC6_trend.12_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.14648     0.21548    -0.42095      1.0853       2592
# Filename: MIROC6_trend.12_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.17442     0.21195    -0.32026      1.2091       2592
# Filename: MIROC6_trend.12_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.98069      1.1944       2592
# Filename: MIROC6_trend.12_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.36067     0.75843       2592
# Filename: MIROC6_trend.12_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -3.4787      0.7975       2592
# Filename: MIROC6_trend.12_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -4.0261     0.70485       2592
# Filename: MIROC6_trend.12_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.60604      1.6483       2592
# Filename: MIROC6_trend.12_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.39158      1.3759       2592
# Filename: MIROC6_trend.12_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.21065      1.6182       2592
# Filename: MIROC6_trend.12_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.20603     0.28802    -0.47629      2.2926       2592
# Filename: MIROC6_trend.12_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.15542     0.16116    -0.20531      0.8423       2592
# Filename: MIROC6_trend.12_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -53.833     0.70598       2592
# Filename: MIROC6_trend.12_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.31215      1.4716       2592
# Filename: MIROC6_trend.12_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.17963     0.21036    -0.37812      1.8144       2592
# Filename: MIROC6_trend.13_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1    0.097077     0.18949    -0.71736      1.6431       2592
# Filename: MIROC6_trend.13_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.13279      0.2689     -1.3587      1.7859       2592
# Filename: MIROC6_trend.13_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.13922     0.26127    -0.49598       1.525       2592
# Filename: MIROC6_trend.13_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.10267     0.17647     -2.3885     0.92653       2592
# Filename: MIROC6_trend.13_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.85678     0.85954       2592
# Filename: MIROC6_trend.13_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.69193     0.64871       2592
# Filename: MIROC6_trend.13_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.88975       3.113       2592
# Filename: MIROC6_trend.13_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.58558      3.0902       2592
# Filename: MIROC6_trend.13_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -0.5403      1.5463       2592
# Filename: MIROC6_trend.13_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.35189     0.89608       2592
# Filename: MIROC6_trend.13_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -1.0023     0.91611       2592
# Filename: MIROC6_trend.13_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.11327     0.18053    -0.64492      1.3438       2592
# Filename: MIROC6_trend.13_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.11179     0.17139    -0.26383     0.95637       2592
# Filename: MIROC6_trend.13_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -128.81      3.0902       2592
# Filename: MIROC6_trend.13_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -1.1568     0.72651       2592
# Filename: MIROC6_trend.13_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.11708     0.19548    -0.67207      1.5924       2592
# Filename: MIROC6_trend.14_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.20052     0.24022    -0.26672       1.742       2592
# Filename: MIROC6_trend.14_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.18516     0.22537    -0.22918      1.9965       2592
# Filename: MIROC6_trend.14_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.22331     0.23593    -0.43879      1.5114       2592
# Filename: MIROC6_trend.14_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.17748     0.19326    -0.41839      1.4953       2592
# Filename: MIROC6_trend.14_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -1.0855      1.1875       2592
# Filename: MIROC6_trend.14_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.48737     0.91365       2592
# Filename: MIROC6_trend.14_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.27679      1.6422       2592
# Filename: MIROC6_trend.14_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -5.8609     0.85998       2592
# Filename: MIROC6_trend.14_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.71884     0.89637       2592
# Filename: MIROC6_trend.14_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.20719      1.9138       2592
# Filename: MIROC6_trend.14_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -1.3463       2.017       2592
# Filename: MIROC6_trend.14_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.22333     0.27907    -0.24629      2.0616       2592
# Filename: MIROC6_trend.14_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.18875     0.18019    -0.31536      1.1222       2592
# Filename: MIROC6_trend.14_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -87.477     0.75981       2592
# Filename: MIROC6_trend.14_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -1.3784      1.5345       2592
# Filename: MIROC6_trend.14_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1      0.2079     0.23349    -0.13099      2.0322       2592
# Filename: MIROC6_trend.15_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.15559     0.20686    -0.69603      1.4037       2592
# Filename: MIROC6_trend.15_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.13485     0.19451    -0.50849      1.4928       2592
# Filename: MIROC6_trend.15_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.14668     0.19981    -0.37942     0.93186       2592
# Filename: MIROC6_trend.15_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.13881     0.21372    -0.65705      7.5022       2592
# Filename: MIROC6_trend.15_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.64643      1.1863       2592
# Filename: MIROC6_trend.15_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -1.0493      0.6929       2592
# Filename: MIROC6_trend.15_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan      -2.417     0.79168       2592
# Filename: MIROC6_trend.15_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.67035      3.5368       2592
# Filename: MIROC6_trend.15_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -1.1166     0.84469       2592
# Filename: MIROC6_trend.15_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.49096      1.6225       2592
# Filename: MIROC6_trend.15_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.33674      1.1802       2592
# Filename: MIROC6_trend.15_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.13429     0.20483    -0.49063      1.8491       2592
# Filename: MIROC6_trend.15_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.13312     0.13975    -0.31437     0.70387       2592
# Filename: MIROC6_trend.15_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan      -1.629       69.58       2592
# Filename: MIROC6_trend.15_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.45113      1.2102       2592
# Filename: MIROC6_trend.15_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.13958     0.17775    -0.24338      1.5838       2592
# Filename: MIROC6_trend.16_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.20076     0.24455      -0.248      2.2028       2592
# Filename: MIROC6_trend.16_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.18002     0.25924    -0.34261      2.5616       2592
# Filename: MIROC6_trend.16_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.16524     0.27137    -0.47597        2.51       2592
# Filename: MIROC6_trend.16_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.16742     0.24087    -0.50869      1.8743       2592
# Filename: MIROC6_trend.16_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.49395     0.89523       2592
# Filename: MIROC6_trend.16_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.47193     0.72977       2592
# Filename: MIROC6_trend.16_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.83089      5.7216       2592
# Filename: MIROC6_trend.16_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.89212      3.0245       2592
# Filename: MIROC6_trend.16_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -1.1028      1.0784       2592
# Filename: MIROC6_trend.16_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.62801      1.5396       2592
# Filename: MIROC6_trend.16_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.32138       2.108       2592
# Filename: MIROC6_trend.16_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.20548     0.31156    -0.31371      2.4527       2592
# Filename: MIROC6_trend.16_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.14794     0.19577    -0.35104      1.7359       2592
# Filename: MIROC6_trend.16_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.67852      13.445       2592
# Filename: MIROC6_trend.16_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.63104      1.3803       2592
# Filename: MIROC6_trend.16_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19597     0.26232    -0.20478      2.4814       2592
# Filename: MIROC6_trend.17_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.19211     0.23474    -0.38543      1.8544       2592
# Filename: MIROC6_trend.17_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.17769     0.21157    -0.30863      1.7582       2592
# Filename: MIROC6_trend.17_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.18092     0.22811     -0.2615      1.6222       2592
# Filename: MIROC6_trend.17_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.17603     0.20045     -0.3343      1.8983       2592
# Filename: MIROC6_trend.17_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.32255      1.8075       2592
# Filename: MIROC6_trend.17_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.49237      1.0062       2592
# Filename: MIROC6_trend.17_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.41398       4.319       2592
# Filename: MIROC6_trend.17_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -1.0863     0.72609       2592
# Filename: MIROC6_trend.17_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.78393     0.89671       2592
# Filename: MIROC6_trend.17_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.61495      1.9839       2592
# Filename: MIROC6_trend.17_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.47804      2.3142       2592
# Filename: MIROC6_trend.17_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.19227     0.24977    -0.33738      1.5935       2592
# Filename: MIROC6_trend.17_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.17676     0.18193    -0.19213      1.0379       2592
# Filename: MIROC6_trend.17_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -1.0863      27.887       2592
# Filename: MIROC6_trend.17_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.58014        1.72       2592
# Filename: MIROC6_trend.17_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19154     0.21716    -0.25823      1.6695       2592
# Filename: MIROC6_trend.18_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.15375     0.17354    -0.29181      1.1333       2592
# Filename: MIROC6_trend.18_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.14847     0.16904    -0.25067      1.5905       2592
# Filename: MIROC6_trend.18_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1      0.1533     0.19665    -0.52305      1.0777       2592
# Filename: MIROC6_trend.18_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1      0.1529     0.22241     -4.4915     0.97437       2592
# Filename: MIROC6_trend.18_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.49058      1.3173       2592
# Filename: MIROC6_trend.18_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -2.0767     0.78398       2592
# Filename: MIROC6_trend.18_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -2.6279      1.2622       2592
# Filename: MIROC6_trend.18_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.57329      1.1906       2592
# Filename: MIROC6_trend.18_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.39209     0.75154       2592
# Filename: MIROC6_trend.18_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -1.0662      1.5835       2592
# Filename: MIROC6_trend.18_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan     -1.7256      1.8987       2592
# Filename: MIROC6_trend.18_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.19144     0.22764    -0.23061      1.5111       2592
# Filename: MIROC6_trend.18_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.14294     0.15425    -0.28992     0.76049       2592
# Filename: MIROC6_trend.18_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -112.01      1.1906       2592
# Filename: MIROC6_trend.18_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -1.4776      1.3358       2592
# Filename: MIROC6_trend.18_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.16613     0.15811     -0.2538      1.3266       2592
# Filename: MIROC6_trend.19_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.14165     0.19632    -0.66964      1.9951       2592
# Filename: MIROC6_trend.19_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.14099     0.16819    -0.33701      1.9164       2592
# Filename: MIROC6_trend.19_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1    0.099062     0.14533    -0.27314      1.5096       2592
# Filename: MIROC6_trend.19_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.11626      0.1771    -0.40262      2.9738       2592
# Filename: MIROC6_trend.19_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.46484      1.8316       2592
# Filename: MIROC6_trend.19_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.69284     0.73886       2592
# Filename: MIROC6_trend.19_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.44551      5.3744       2592
# Filename: MIROC6_trend.19_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.52293      4.4996       2592
# Filename: MIROC6_trend.19_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.76684     0.75289       2592
# Filename: MIROC6_trend.19_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.61456      1.6349       2592
# Filename: MIROC6_trend.19_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1        -nan        -nan    -0.51713      2.1111       2592
# Filename: MIROC6_trend.19_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 T2,tas_mean   1     0.17034     0.21415    -0.47845       1.772       2592
# Filename: MIROC6_trend.19_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1      0.1151     0.11736    -0.21995      1.2579       2592
