# Filename: trend.1_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.20433     0.18717    -0.15826     0.84252       2592
# Filename: trend.32_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -1.1714     0.53126       2592
# Filename: trend.32_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.48425     0.93905       2592
# Filename: trend.32_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19516     0.17691   -0.094316     0.82569       2592
# Filename: trend.33_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.20802     0.20086    -0.41994      1.0364       2592
# Filename: trend.33_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.18682     0.18615    -0.17357     0.88415       2592
# Filename: trend.33_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21597     0.18509     -0.1359     0.81535       2592
# Filename: trend.33_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.19616     0.23288     -1.7192     0.79336       2592
# Filename: trend.33_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -0.5837     0.88743       2592
# Filename: trend.33_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.59251     0.79262       2592
# Filename: trend.33_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.43447     0.63119       2592
# Filename: trend.33_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.37757      1.1778       2592
# Filename: trend.33_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.59962     0.62115       2592
# Filename: trend.33_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -0.7345      1.8962       2592
# Filename: trend.33_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.49735      1.0838       2592
# Filename: trend.33_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.18664     0.16226    -0.22151     0.70554       2592
# Filename: trend.33_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19743     0.18323    -0.18376      0.7864       2592
# Filename: trend.33_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -107.15      1.1778       2592
# Filename: trend.33_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.70463     0.82516       2592
# Filename: trend.33_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19569     0.17229    -0.16954     0.84484       2592
# Filename: trend.34_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.20096     0.20749    -0.40737       1.058       2592
# Filename: trend.34_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.18846     0.20046    -0.19345      1.0462       2592
# Filename: trend.34_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.22892     0.20157    -0.19092     0.87998       2592
# Filename: trend.34_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21353     0.22274    -0.34785      1.3433       2592
# Filename: trend.34_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.62391      1.3423       2592
# Filename: trend.34_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.43219     0.73516       2592
# Filename: trend.34_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -1.9651      1.4132       2592
# Filename: trend.34_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -1.0433     0.56773       2592
# Filename: trend.34_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.42902      1.0741       2592
# Filename: trend.34_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan      -0.228     0.98122       2592
# Filename: trend.34_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.43124      1.0863       2592
# Filename: trend.34_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.18868     0.16958    -0.23217     0.79714       2592
# Filename: trend.34_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.20715     0.18193    -0.17619     0.82024       2592
# Filename: trend.34_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -1.0433      48.848       2592
# Filename: trend.34_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.77239     0.80036       2592
# Filename: trend.34_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19606     0.18186    -0.14458     0.96122       2592
# Filename: trend.35_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.18976     0.20244    -0.47266      1.1148       2592
# Filename: trend.35_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.17632     0.19161    -0.24542     0.88391       2592
# Filename: trend.35_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21907     0.19476    -0.12748     0.85359       2592
# Filename: trend.35_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.19192     0.21627     -1.5093     0.85801       2592
# Filename: trend.35_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.99529     0.84938       2592
# Filename: trend.35_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.38793      1.9047       2592
# Filename: trend.35_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -1.1337     0.59736       2592
# Filename: trend.35_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.29466     0.62997       2592
# Filename: trend.35_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -1.8591     0.64047       2592
# Filename: trend.35_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.76168      2.7188       2592
# Filename: trend.35_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.62588      1.0446       2592
# Filename: trend.35_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.17829     0.16107    -0.23678     0.69067       2592
# Filename: trend.35_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19453     0.17794    -0.17225     0.79003       2592
# Filename: trend.35_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.46246      19.006       2592
# Filename: trend.35_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.56075      0.7629       2592
# Filename: trend.35_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.18384     0.17197    -0.20045     0.81997       2592
# Filename: trend.36_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21195     0.20939    -0.36548      1.1248       2592
# Filename: trend.36_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1      0.1939     0.20802    -0.20784      1.0036       2592
# Filename: trend.36_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.23318     0.19777    -0.26194      1.0368       2592
# Filename: trend.36_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21306     0.21243    -0.22777     0.89315       2592
# Filename: trend.36_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.56967      1.2999       2592
# Filename: trend.36_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.44466      0.7561       2592
# Filename: trend.36_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.30883      1.3768       2592
# Filename: trend.36_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -0.3267      1.6007       2592
# Filename: trend.36_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.49352     0.64332       2592
# Filename: trend.36_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.37615      1.1438       2592
# Filename: trend.36_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.96642      1.0628       2592
# Filename: trend.36_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1      0.1884     0.14692    -0.16065     0.72978       2592
# Filename: trend.36_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.21123     0.18257    -0.18318     0.90105       2592
# Filename: trend.36_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan      -64.01      1.6007       2592
# Filename: trend.36_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -1.7438     0.92406       2592
# Filename: trend.36_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.20142     0.17675    -0.10674     0.90637       2592
# Filename: trend.37_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.20233     0.21084    -0.51082      1.1455       2592
# Filename: trend.37_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.18788     0.20713    -0.23041     0.92339       2592
# Filename: trend.37_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21312     0.20582    -0.17611     0.86805       2592
# Filename: trend.37_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.19501     0.24759     -1.3162     0.96948       2592
# Filename: trend.37_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.45629      2.0437       2592
# Filename: trend.37_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.49272       2.233       2592
# Filename: trend.37_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.28988      2.0886       2592
# Filename: trend.37_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.45841     0.81645       2592
# Filename: trend.37_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.62062      1.2276       2592
# Filename: trend.37_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -0.5254      1.1927       2592
# Filename: trend.37_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.36819      1.5908       2592
# Filename: trend.37_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.17898     0.15858    -0.21929     0.68403       2592
# Filename: trend.37_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19483     0.19849    -0.23068     0.85462       2592
# Filename: trend.37_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.45158      187.42       2592
# Filename: trend.37_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -1.0312      1.5908       2592
# Filename: trend.37_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19226     0.18235    -0.15086     0.83621       2592
# Filename: trend.38_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.20433     0.21406     -0.5181      1.0859       2592
# Filename: trend.38_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.18275     0.21037    -0.23939     0.98741       2592
# Filename: trend.38_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21982      0.2024    -0.30056     0.89497       2592
# Filename: trend.38_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.20252     0.22187     -1.1153     0.90569       2592
# Filename: trend.38_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -2.4064     0.85026       2592
# Filename: trend.38_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.40678     0.77703       2592
# Filename: trend.38_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -2.6656      3.4567       2592
# Filename: trend.38_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.28111      3.3721       2592
# Filename: trend.38_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -2.1059      0.6692       2592
# Filename: trend.38_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.25035      1.4122       2592
# Filename: trend.38_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.14945      1.3353       2592
# Filename: trend.38_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.17927     0.15901    -0.45869     0.76209       2592
# Filename: trend.38_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19917      0.1885    -0.22625     0.79238       2592
# Filename: trend.38_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan      -16.41      3.3721       2592
# Filename: trend.38_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.22001     0.86374       2592
# Filename: trend.38_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19224      0.1821    -0.19665      0.8914       2592
# Filename: trend.39_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21813     0.23496    -0.51489       1.151       2592
# Filename: trend.39_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.19316     0.22262    -0.25866     0.98838       2592
# Filename: trend.39_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.22833     0.21298    -0.19236     0.96064       2592
# Filename: trend.39_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.20589     0.24292     -2.9616     0.93794       2592
# Filename: trend.39_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.47682      2.3108       2592
# Filename: trend.39_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.49517      1.0972       2592
# Filename: trend.39_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.33624      2.2348       2592
# Filename: trend.39_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.30954        1.65       2592
# Filename: trend.39_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.83486      2.1174       2592
# Filename: trend.39_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.54239       1.138       2592
# Filename: trend.39_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan      -0.249      1.1593       2592
# Filename: trend.39_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.19153     0.18678     -0.2667     0.78348       2592
# Filename: trend.39_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.20767     0.19582    -0.16111     0.89437       2592
# Filename: trend.39_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -42.305        1.65       2592
# Filename: trend.39_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.45154      1.0151       2592
# Filename: trend.39_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.20457     0.21001    -0.16559     0.95301       2592
# Filename: trend.40_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21145     0.22231    -0.47982      1.1634       2592
# Filename: trend.40_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.20197     0.20745    -0.24505      1.0597       2592
# Filename: trend.40_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.22986      0.2099    -0.13096     0.98904       2592
# Filename: trend.40_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21239     0.22419    -0.77768     0.95167       2592
# Filename: trend.40_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -1.4852     0.89543       2592
# Filename: trend.40_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.51438      0.8006       2592
# Filename: trend.40_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -1.8282     0.56575       2592
# Filename: trend.40_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.24085      0.8432       2592
# Filename: trend.40_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -2.6204     0.73905       2592
# Filename: trend.40_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.87457      1.1368       2592
# Filename: trend.40_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.93508      2.4692       2592
# Filename: trend.40_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.18812     0.17639    -0.40898     0.88178       2592
# Filename: trend.40_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.20759     0.19152    -0.12555     0.90958       2592
# Filename: trend.40_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -30.066      0.8432       2592
# Filename: trend.40_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan      -0.625      1.8229       2592
# Filename: trend.40_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.20452     0.19356    -0.22725      1.0065       2592
# Filename: trend.41_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21116     0.20948    -0.50042      1.0755       2592
# Filename: trend.41_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.18919     0.19414    -0.18948      0.9027       2592
# Filename: trend.41_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.22681     0.19907    -0.17063     0.86373       2592
# Filename: trend.41_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.20249     0.22533     -1.7415     0.89058       2592
# Filename: trend.41_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.76725     0.89353       2592
# Filename: trend.41_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.53103      1.6682       2592
# Filename: trend.41_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.79611      1.3184       2592
# Filename: trend.41_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.27984      1.9863       2592
# Filename: trend.41_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -1.2066      0.6894       2592
# Filename: trend.41_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.24906       1.016       2592
# Filename: trend.41_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.41656      2.3258       2592
# Filename: trend.41_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.18609      0.1673    -0.37718     0.67308       2592
# Filename: trend.41_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.20445     0.18399    -0.16433     0.82261       2592
# Filename: trend.41_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -8.9246      1.9863       2592
# Filename: trend.41_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.41656      2.3258       2592
# Filename: trend.41_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19904     0.18203    -0.13954     0.80696       2592
# Filename: trend.42_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.20664     0.21207    -0.53172      1.0634       2592
# Filename: trend.42_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.19153      0.2148    -0.35263      1.0237       2592
# Filename: trend.42_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.23098     0.19623    -0.26719     0.93357       2592
# Filename: trend.42_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21073     0.22672    -0.27432     0.87117       2592
# Filename: trend.42_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.49869     0.89275       2592
# Filename: trend.42_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.34184      1.5776       2592
# Filename: trend.42_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -1.2534      1.2378       2592
# Filename: trend.42_1960_2014_8_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.17607     0.59501       2592
# Filename: trend.42_1960_2014_9_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -0.4047     0.76456       2592
# Filename: trend.42_1960_2014_10_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -0.4051     0.93683       2592
# Filename: trend.42_1960_2014_11_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.22585      1.1082       2592
# Filename: trend.42_1960_2014_12_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1      0.1904     0.16653    -0.13797      0.7958       2592
# Filename: trend.42_1960_2014_030405_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.21019     0.18253     -0.2185     0.87602       2592
# Filename: trend.42_1960_2014_060708_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan     -0.2004      59.315       2592
# Filename: trend.42_1960_2014_091011_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1        -nan        -nan    -0.52092     0.98409       2592
# Filename: trend.42_1960_2014_120102_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 trend      1     0.19948     0.19137     -0.2369     0.95269       2592
# Filename: trend.43_1960_2014_1_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.19928     0.21322    -0.53446      1.1358       2592
# Filename: trend.43_1960_2014_2_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.17264     0.21188    -0.23979     0.97785       2592
# Filename: trend.43_1960_2014_3_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.21015     0.18952     -0.2123     0.81763       2592
# Filename: trend.43_1960_2014_4_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1     0.20171     0.24243      -2.708     0.87898       2592
# Filename: trend.43_1960_2014_5_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan    -0.83291     0.83135       2592
# Filename: trend.43_1960_2014_6_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
    1 tas        1        -nan        -nan     -0.6411     0.76431       2592
# Filename: trend.43_1960_2014_7_mon
# No. ITEM       Z         AVE          SD         MIN         MAX        NUM
